census_tract,pop_total,pop_hl,pop_white_non_hl,prop_hl,prop_white_non_hl,median_income
34023002701,5365,1119,1385,0.208574091332712,0.2581547064305685,76065
34023002703,6123,1707,2315,0.27878490935815775,0.37808263922913604,88902
34023002805,2679,636,1622,0.2374020156774916,0.6054497946995148,116433
34023002901,3640,725,1553,0.19917582417582416,0.42664835164835163,127833
34023002902,3121,1291,1338,0.4136494713232938,0.4287087471964114,68125
34023003001,4539,1100,2931,0.24234412866270102,0.6457369464639788,92614
34023003002,6344,710,1117,0.11191677175283733,0.1760718789407314,114013
34023003101,2874,698,957,0.2428670842032011,0.33298538622129437,116304
34023003102,4860,952,1487,0.19588477366255144,0.3059670781893004,103889
34023003201,3942,1182,2068,0.2998477929984779,0.5246067985794013,127292
34023003203,4519,1524,1860,0.3372427528214207,0.4115954857269307,69638
34023003300,6165,3560,1406,0.5774533657745337,0.22806163828061637,70203
34023003401,4326,1628,1715,0.3763291724456773,0.3964401294498382,100018
34023003500,3766,1253,1229,0.33271375464684017,0.3263409453000531,83649
34023003601,7954,3617,1499,0.45473975358310287,0.1884586371636912,71491
34023003700,4035,1227,988,0.30408921933085503,0.24485749690210656,84830
34023003801,5424,1708,1495,0.3148967551622419,0.2756268436578171,79276
34023003802,3898,2058,415,0.5279630579784504,0.1064648537711647,56941
34023004000,4821,3587,777,0.7440365069487658,0.1611698817672682,70192
34023004100,2993,2035,781,0.6799198128967591,0.26094219846308053,62263
34023004200,3268,2633,571,0.8056915544675642,0.17472460220318237,62902
34023004300,3463,2724,441,0.7866012128212533,0.12734623159110597,51250
34023004400,4645,3336,823,0.7181916038751346,0.17717976318622175,41507
34023004501,4475,4226,158,0.9443575418994413,0.0353072625698324,48558
34023004502,4089,2465,494,0.6028368794326241,0.12081193445830277,60543
34023004600,6384,5240,783,0.8208020050125313,0.12265037593984962,43627
34023004700,3956,2688,947,0.679474216380182,0.23938321536905965,70929
34023004800,6232,5168,707,0.8292682926829268,0.11344672657252888,37057
34023004900,5948,4787,867,0.804808338937458,0.1457632817753867,45577
34023005000,4772,3887,665,0.8145431684828164,0.13935456831517185,71346
34023005100,6173,623,3233,0.1009233759922242,0.5237323829580431,44950
34023005200,5020,1828,1984,0.3641434262948207,0.3952191235059761,34408
34023005300,3712,2223,973,0.5988685344827587,0.2621228448275862,42839
34023005500,3736,2409,289,0.6448072805139187,0.07735546038543897,43704
34023005601,3499,2129,660,0.6084595598742498,0.1886253215204344,57809
34023005602,6952,5506,1192,0.7920023014959724,0.1714614499424626,44219
34023005700,6083,3255,870,0.5350978135788262,0.1430215354265987,48594
34023005800,5275,3632,745,0.6885308056872038,0.14123222748815165,34148
34023006001,2528,875,1091,0.346123417721519,0.43156645569620256,100500
34023006002,7320,1380,2319,0.1885245901639344,0.3168032786885246,47274
34023006101,5772,2495,1925,0.43225918225918225,0.3335065835065835,68065
34023006103,5651,1956,1747,0.3461334277119094,0.3091488232171297,83635
34023006104,4441,750,1317,0.16888088268408016,0.2965548299932448,122582
34023006204,1587,96,462,0.06049149338374291,0.29111531190926276,93194
34023006205,7086,159,2382,0.02243861134631668,0.336155800169348,112917
34023006206,2236,452,913,0.20214669051878353,0.4083184257602862,173750
34023006207,6264,2249,2345,0.3590357598978289,0.37436143039591313,86250
34023006208,7834,806,859,0.10288486086290528,0.10965024253255042,121023
34023006209,2781,140,1919,0.05034160373966199,0.6900395541172241,57955
34023006300,7019,494,5769,0.07038039606781593,0.8219119532696966,106450
34023006403,2917,265,1513,0.0908467603702434,0.5186835790195407,147721
34023006500,6897,626,3376,0.09076410033347833,0.4894881832680876,134032
34023006601,2199,226,1570,0.10277398817644384,0.7139608913142338,143750
34023006604,6890,485,3224,0.07039187227866474,0.4679245283018868,101932
34023006605,4205,134,2705,0.03186682520808561,0.643281807372176,145707
34023006606,3005,290,1545,0.09650582362728785,0.5141430948419301,186932
34023006607,3111,651,1895,0.20925747348119575,0.6091288974606236,167731
34023006608,3926,456,2000,0.11614875191034131,0.5094243504839532,97431
34023006701,3709,675,2364,0.1819897546508493,0.6373685629549743,134861
34023006703,6443,1056,2973,0.16389880490454758,0.4614310103988825,136707
34023006800,4516,1209,3021,0.26771479185119573,0.6689548272807795,98197
34023006900,3517,1368,1578,0.38896787034404323,0.4486778504407165,59750
34023007000,8054,1307,5353,0.16227961261484977,0.6646386888502608,86754
34023007101,3571,412,2127,0.11537384486138337,0.5956314757770933,109688
34023007102,4746,718,2662,0.15128529287821324,0.5608933839022334,99435
34023007103,5550,754,1449,0.13585585585585586,0.2610810810810811,70038
34023007202,4218,309,2398,0.0732574679943101,0.568515884305358,96603
34023007203,5248,1016,2176,0.19359756097560976,0.4146341463414634,105487
34023007301,3476,641,2193,0.18440736478711162,0.630897583429229,129600
34023007303,2022,708,947,0.35014836795252224,0.46834817012858554,129844
34023007305,3562,1014,1702,0.2846715328467153,0.4778214486243683,59202
34023007306,3209,430,804,0.13399813025864754,0.2505453412277968,109224
34023007402,5261,1216,3186,0.23113476525375404,0.6055882911993917,83608
34023007500,3185,776,2056,0.2436420722135008,0.6455259026687599,87923
34023007600,6135,1293,3819,0.21075794621026894,0.6224938875305623,102848
34023007702,6496,1020,3662,0.15701970443349753,0.5637315270935961,99457
34023007703,3543,647,2503,0.18261360429014958,0.7064634490544736,130893
34023007704,2868,387,2323,0.13493723849372385,0.8099721059972106,88088
34023007801,2965,639,1730,0.21551433389544689,0.5834738617200674,74500
34023007804,5433,549,3911,0.10104914411927111,0.7198601141174306,101250
34023007805,3940,513,2755,0.13020304568527918,0.699238578680203,126838
34023007806,4824,1449,2961,0.3003731343283582,0.6138059701492538,81905
34023007905,2707,319,1302,0.11784263021795345,0.48097524935352787,111731
34023007906,1264,343,722,0.2713607594936709,0.5712025316455697,83793
34023007907,3131,401,2090,0.12807409773235387,0.6675183647396997,96600
34023007908,5106,1078,1292,0.21112416764590677,0.25303564433999215,63537
34023007909,3564,368,2338,0.10325476992143659,0.6560044893378226,138882
34023007910,3497,255,2282,0.07291964541035173,0.6525593365742065,59756
34023007911,3984,169,2764,0.04241967871485944,0.6937751004016064,157868
34023007913,3943,173,1877,0.04387522191224956,0.47603347704793303,100776
34023007914,3368,413,2171,0.12262470308788599,0.6445961995249406,110043
34023008001,6292,1043,3628,0.1657660521296885,0.5766052129688494,87938
34023008101,4153,396,3148,0.09535275704310137,0.7580062605345533,72901
34023008102,4010,399,3213,0.09950124688279302,0.8012468827930175,113000
34023008103,2365,490,1668,0.20718816067653276,0.7052854122621565,100273
34023008204,4716,318,3657,0.06743002544529263,0.7754452926208651,66090
34023008205,3623,173,3109,0.04775048302511731,0.8581286226883797,56681
34023008206,3484,76,3085,0.021814006888633754,0.8854764638346728,45543
34023008207,2930,63,2475,0.021501706484641638,0.8447098976109215,67132
34023008209,3608,409,2906,0.11335920177383592,0.8054323725055432,123313
34023008210,4226,469,1945,0.11097964978703266,0.46024609559867485,212423
34023008211,5759,510,4237,0.08855704115297795,0.7357180065983677,175224
34023008212,4528,638,2653,0.14090106007067138,0.5859098939929329,187589
34023008213,5115,60,4486,0.011730205278592375,0.87702834799609,123015
34023008214,9560,226,4136,0.023640167364016737,0.4326359832635983,154375
34023008300,5784,1450,3660,0.25069156293222683,0.6327800829875518,93000
34023008403,7898,525,2461,0.06647252468979488,0.3115978728792099,164038
34023008404,4179,490,2451,0.11725293132328309,0.5865039483129936,101761
34023008405,5318,447,2160,0.0840541556976307,0.4061677322301617,201506
34023008406,2263,238,1201,0.10517012814847547,0.5307114449845338,156000
34023008501,4991,440,1215,0.08815868563414145,0.24343818873973153,85677
34023008502,6089,156,1981,0.02561997043849565,0.32534077845294795,198398
34023008504,6879,642,2696,0.09332751853467074,0.39191742985899114,106582
34023008505,5044,182,1285,0.03608247422680412,0.25475812846946866,128333
34023008506,3962,281,942,0.07092377587077234,0.23775870772337204,129468
34023008601,4917,46,1983,0.009355297945901973,0.40329469188529593,129167
34023008602,5890,73,1643,0.012393887945670628,0.2789473684210526,131231
34023008604,5771,354,1796,0.061341188702131344,0.31121122855657596,110172
34023008605,2838,114,460,0.040169133192389,0.16208597603946442,109528
34023008606,4550,270,1149,0.05934065934065934,0.25252747252747254,84444
34023008700,3975,80,2793,0.02012578616352201,0.7026415094339623,171435
34023008801,4097,480,1532,0.11715889675372224,0.3739321454722968,125227
34023009000,6624,1519,2096,0.22931763285024154,0.3164251207729469,52708
34023009101,2827,1405,753,0.4969932790944464,0.26636009904492397,129531
34023009200,4199,1175,2275,0.2798285306025244,0.541795665634675,95022
34023009300,5373,1795,1688,0.3340777963893542,0.3141634096407966,54332
34023009400,6146,909,3263,0.14790107386918322,0.5309144158802473,104605
34023980000,0,0,0,NaN,NaN,
34023980100,35,19,16,0.5428571428571428,0.45714285714285713,
34023980200,7098,719,2291,0.10129613975767822,0.3227669766131305,
34025800101,3380,191,2740,0.05650887573964497,0.8106508875739645,90703
34025800102,1289,69,1069,0.05352986811481769,0.8293250581846393,82071
34025800200,4414,302,4016,0.06841866787494336,0.9098323516085184,109880
34025800400,3510,103,3060,0.029344729344729346,0.8717948717948718,115972
34025800500,4514,592,3737,0.13114754098360656,0.8278688524590164,113177
34025800601,4920,477,4199,0.09695121951219512,0.8534552845528456,84727
34025800602,3663,84,3401,0.02293202293202293,0.9284739284739285,108382
34025800701,4800,638,3807,0.13291666666666666,0.793125,121724
34025800702,3814,256,3424,0.06712113266911379,0.897745149449397,113750
34025800800,6575,381,5614,0.057946768060836505,0.8538403041825096,147789
34025800900,5836,279,4781,0.0478067169294037,0.8192254969156957,114375
34025801000,4387,384,3708,0.08753134260314566,0.8452245270116252,120680
34025801100,4501,166,4162,0.03688069317929349,0.9246834036880693,173237
34025801200,3709,279,3252,0.07522243192235104,0.8767861957400916,166516
34025801300,5889,193,5664,0.032772966547800986,0.9617931737137035,116397
34025801400,3935,148,3742,0.03761118170266836,0.9509529860228717,158654
34025801500,6812,199,6015,0.029213153258954787,0.8830005871990605,172710
34025801600,5451,474,4495,0.08695652173913043,0.8246193359016695,85649
34025801700,4461,580,2863,0.13001569154898004,0.6417843532840171,60625
34025801800,5781,627,4946,0.1084587441619097,0.8555613215706626,114028
34025801900,3502,951,2219,0.27155910908052544,0.6336379211878926,72420
34025802000,3702,201,3030,0.05429497568881685,0.8184764991896273,55638
34025802100,6178,993,4826,0.16073162835869215,0.7811589511168663,109231
34025802200,4222,497,3306,0.1177167219327333,0.783041212695405,103938
34025802300,4494,310,3910,0.06898086337338674,0.8700489541611037,92813
34025802400,5299,446,4321,0.08416682392904322,0.8154368748820532,128512
34025802500,3037,692,1736,0.22785643727362528,0.5716167270332565,96734
34025802600,5110,1043,2461,0.20410958904109588,0.48160469667318984,96701
34025802700,4058,452,3048,0.11138491867915229,0.7511089206505668,109969
34025802800,4747,511,3742,0.10764693490625658,0.788287339372235,122778
34025802900,2232,289,1740,0.12948028673835124,0.7795698924731183,140724
34025803000,5751,574,4483,0.09980872891671014,0.7795166058076857,127070
34025803100,3735,326,2099,0.08728246318607764,0.5619812583668006,105096
34025803201,3873,441,2548,0.11386522075910147,0.6578879421636974,86848
34025803202,6326,363,4709,0.05738223205817262,0.7443882390135947,147188
34025803300,7118,270,5135,0.037932003371733636,0.721410508569823,230516
34025803400,5006,2332,1457,0.46584099081102676,0.29105073911306434,57118
34025803500,2859,558,2178,0.19517313746065057,0.7618048268625394,89792
34025803601,2188,29,1988,0.013254113345521023,0.9085923217550275,64855
34025803602,2772,104,2558,0.03751803751803752,0.9227994227994228,113333
34025803700,6235,124,5845,0.019887730553327987,0.9374498797113071,192500
34025803800,3534,36,3296,0.010186757215619695,0.9326542161856254,250
34025803900,3758,191,3472,0.05082490686535391,0.9238956891963811,198125
34025804100,3197,206,2909,0.06443540819518298,0.9099155458242102,131250
34025804200,6103,139,5851,0.022775684089791904,0.9587088317221039,212069
34025804600,3169,165,2716,0.052066898075102556,0.8570526980119911,156466
34025804801,6805,614,4819,0.0902277736958119,0.708155767817781,96378
34025804802,3463,22,3182,0.006352873231302339,0.9188564828183656,75387
34025805001,5318,950,2525,0.17863858593456186,0.47480255735238813,78996
34025805100,4625,343,3604,0.07416216216216216,0.7792432432432432,97102
34025805300,5942,386,5009,0.06496129249410973,0.8429821608885897,110300
34025805400,4857,867,2566,0.17850525015441632,0.5283096561663578,78877
34025805500,4164,472,2276,0.11335254562920269,0.5465898174831892,60500
34025805600,2666,977,397,0.3664666166541635,0.14891222805701426,57208
34025805700,2904,1371,1025,0.47210743801652894,0.35296143250688705,62500
34025805800,3848,1230,2128,0.3196465696465696,0.553014553014553,48053
34025805900,5667,1933,3034,0.3410975824951473,0.5353802717487207,75389
34025806000,3941,505,2999,0.12814006597310326,0.7609743719868054,54643
34025806100,3687,34,3599,0.009221589368049905,0.9761323569297532,101384
34025806201,3330,167,2940,0.05015015015015015,0.8828828828828829,102727
34025806202,5140,484,3998,0.09416342412451362,0.7778210116731518,113571
34025806300,2468,186,2101,0.0753646677471637,0.8512965964343598,101118
34025806400,5264,216,3795,0.041033434650455926,0.7209346504559271,116512
34025806501,4781,1175,1871,0.24576448441748588,0.3913407236979711,60119
34025806502,3024,557,2041,0.1841931216931217,0.6749338624338624,76648
34025806503,3707,109,3406,0.02940383059077421,0.9188022659832749,157614
34025806504,3120,345,1313,0.11057692307692307,0.42083333333333334,78942
34025806600,5333,284,4611,0.053253328333020815,0.8646165385336584,150423
34025807004,2993,246,2366,0.0821917808219178,0.7905111927831607,56635
34025807005,1947,249,1092,0.12788906009244994,0.5608628659476117,121458
34025807006,2176,435,1157,0.19990808823529413,0.5317095588235294,37660
34025807100,2422,371,729,0.1531791907514451,0.300990916597853,105313
34025807200,2272,386,115,0.1698943661971831,0.050616197183098594,28420
34025807300,3495,1329,256,0.3802575107296137,0.0732474964234621,46102
34025807401,1535,185,1342,0.12052117263843648,0.8742671009771987,57889
34025807402,1427,50,1299,0.0350385423966363,0.9103013314646111,70035
34025807500,3070,644,1100,0.20977198697068403,0.3583061889250814,85682
34025807600,3048,994,140,0.3261154855643045,0.045931758530183726,36534
34025807700,4350,719,1057,0.16528735632183908,0.24298850574712644,70703
34025807800,4461,371,1388,0.08316520959426138,0.31114099977583504,92875
34025807900,4276,622,2168,0.14546304957904585,0.5070159027128157,94659
34025808001,3660,58,3402,0.015846994535519125,0.9295081967213115,114567
34025808002,2256,130,1625,0.057624113475177305,0.7203014184397163,99219
34025808100,4637,565,3054,0.12184602113435411,0.6586154841492344,64940
34025808201,2574,670,1563,0.2602952602952603,0.6072261072261073,69708
34025808202,1710,168,1381,0.09824561403508772,0.8076023391812865,91652
34025808300,1760,155,1539,0.08806818181818182,0.8744318181818181,95781
34025808401,1859,65,1760,0.03496503496503497,0.9467455621301775,93688
34025808402,4010,721,2994,0.1798004987531172,0.7466334164588528,88438
34025808501,3273,380,2639,0.11610143599144515,0.8062939199511152,127554
34025808502,2832,190,2629,0.067090395480226,0.928319209039548,93913
34025808600,6461,269,5799,0.04163442191611206,0.8975390806376722,133133
34025808701,5192,103,4686,0.019838212634822803,0.902542372881356,136397
34025808702,3842,100,3587,0.026028110359187923,0.9336283185840708,156316
34025808800,4839,272,4268,0.05620996073568919,0.8820004133085348,122906
34025808901,2314,89,2159,0.038461538461538464,0.9330164217804667,106699
34025808902,2557,0,2520,0.0,0.9855299178725069,91750
34025809000,1746,298,1331,0.1706758304696449,0.7623138602520045,75924
34025809100,2814,17,2619,0.006041222459132907,0.9307036247334755,119659
34025809200,1945,22,1922,0.011311053984575836,0.9881748071979435,174612
34025809301,3247,215,2984,0.06621496766245766,0.9190021558361564,132109
34025809302,2683,110,2400,0.04099888184867685,0.8945210585165859,140583
34025809400,4955,172,4638,0.03471241170534813,0.9360242179616549,155993
34025809503,6027,320,3402,0.05309440849510536,0.5644599303135889,133478
34025809504,2498,86,1472,0.0344275420336269,0.589271417133707,162121
34025809505,5241,213,3444,0.040641099026903264,0.6571265025758443,197037
34025809506,3619,426,2036,0.11771207515888367,0.5625863498203924,107450
34025809600,7332,600,5811,0.08183306055646482,0.7925531914893617,173974
34025809701,5370,128,3866,0.023836126629422718,0.719925512104283,167917
34025809703,4824,426,3720,0.08830845771144279,0.7711442786069652,139718
34025809704,6445,216,4362,0.03351435221101629,0.6768037238169123,190139
34025809901,5063,397,4127,0.0784120086904997,0.8151293699387715,202143
34025809902,4667,194,4336,0.04156845939575744,0.9290764945361045,166406
34025809903,245,23,198,0.09387755102040816,0.8081632653061225,120208
34025810001,5915,564,4398,0.09535080304311074,0.7435333896872358,181324
34025810002,3510,97,3217,0.027635327635327635,0.9165242165242166,54313
34025810003,5444,263,4614,0.04831006612784717,0.8475385745775166,127448
34025810004,4747,589,4023,0.12407836528333685,0.8474826206024858,160298
34025810101,4733,297,3969,0.0627508979505599,0.8385801817029368,178125
34025810102,4067,271,3364,0.06663388246865011,0.8271453159577083,157610
34025810201,5526,1118,3675,0.20231632283749548,0.6650380021715526,150912
34025810202,6695,254,5630,0.037938760268857355,0.8409260642270351,135625
34025810300,2145,306,1510,0.14265734265734265,0.703962703962704,92250
34025810401,4554,463,3365,0.10166886253842776,0.7389108476064998,159850
34025810402,7576,220,5837,0.02903907074973601,0.7704593453009504,175446
34025810501,4042,689,2649,0.17046016823354776,0.6553686293913904,90144
34025810503,4289,278,3721,0.0648169736535323,0.8675681977150851,75234
34025810504,4877,1463,2962,0.2999794955915522,0.6073405782243182,153264
34025810505,4036,308,2958,0.07631318136769079,0.7329038652130823,182917
34025810600,6157,670,4482,0.10881923014455092,0.7279519246386227,104750
34025810700,2012,484,1269,0.24055666003976142,0.6307157057654076,92875
34025810800,3358,1854,757,0.5521143537820131,0.2254318046456224,40363
34025810900,3084,1656,1158,0.5369649805447471,0.3754863813229572,79583
34025811000,4031,2018,1619,0.5006201935003721,0.40163731084098236,58321
34025811101,5924,633,4604,0.10685347738014855,0.7771775827143822,63080
34025811102,6465,589,5010,0.09110595514307811,0.7749419953596288,132188
34025811200,6222,664,4732,0.10671809707489553,0.7605271616843459,122230
34025811301,6018,964,4113,0.16018610834164174,0.6834496510468594,86250
34025811303,4570,818,3281,0.17899343544857768,0.7179431072210065,134243
34025811304,3988,463,3390,0.11609829488465397,0.850050150451354,135060
34025811401,5760,619,4588,0.10746527777777778,0.7965277777777777,154129
34025811402,4037,569,3163,0.1409462472132772,0.7835026009412931,101316
34025811501,6586,1298,4930,0.1970847251746128,0.7485575463103553,126324
34025811502,3734,151,3308,0.0404392072844135,0.8859132297803963,122206
34025811600,1285,106,1120,0.08249027237354085,0.8715953307392996,85000
34025811900,7232,632,5725,0.08738938053097345,0.791620575221239,156250
34025812000,1899,67,1627,0.03528172722485519,0.856766719325961,110556
34025812100,1543,49,1445,0.031756318859364877,0.9364873622812703,101583
34025812200,3676,503,2669,0.1368335146898803,0.7260609357997824,76944
34025812300,5533,187,4298,0.033797216699801194,0.7767937827579975,114485
34025812400,2003,183,1717,0.09136295556665003,0.8572141787319022,94115
34025812501,6545,853,5094,0.13032849503437738,0.7783040488922842,176962
34025812502,4857,757,3578,0.15585752522133003,0.7366687255507515,178906
34025812600,5616,576,3791,0.10256410256410256,0.6750356125356125,109871
34025990000,0,0,0,NaN,NaN,
34027040101,4357,619,3397,0.14207023181087905,0.7796649070461327,107574
34027040102,6520,992,5017,0.1521472392638037,0.769478527607362,104926
34027040200,6883,677,5751,0.09835827400842656,0.8355368298706959,116046
34027040301,4180,295,3701,0.07057416267942583,0.8854066985645933,92374
34027040302,4514,268,3856,0.05937084625609216,0.8542312804607887,155821
34027040400,4049,486,3327,0.12002963694739442,0.8216843665102495,101219
34027040500,3633,883,2377,0.24304982108450315,0.6542802091935039,76636
34027040600,4386,1071,3192,0.2441860465116279,0.7277701778385773,121786
34027040701,5774,299,5117,0.05178385867682716,0.8862140630412193,151726
34027040702,4220,145,3701,0.034360189573459717,0.8770142180094787,180114
34027040801,4758,194,3866,0.04077343421605717,0.812526271542665,186667
34027040803,7373,590,4831,0.080021700800217,0.6552285365522854,156556
34027040804,3788,157,2280,0.041446673706441395,0.6019007391763463,121855
34027040805,6421,625,4422,0.09733686341691325,0.6886777760473447,148793
34027040900,4375,156,3734,0.03565714285714286,0.8534857142857143,151500
34027041000,4844,439,3480,0.09062758051197357,0.7184145334434352,90114
34027041100,3926,826,2273,0.21039225674987264,0.5789607743250127,85690
34027041200,4464,162,3620,0.036290322580645164,0.8109318996415771,250
34027041300,5184,226,4340,0.04359567901234568,0.8371913580246914,148125
34027041400,5939,337,5411,0.056743559521805015,0.9110961441320088,125927
34027041500,5945,512,3979,0.08612279226240538,0.6693019343986544,183981
34027041602,2684,448,1529,0.16691505216095381,0.569672131147541,105231
34027041603,3902,542,1690,0.1389031266017427,0.43311122501281396,72075
34027041604,5417,308,3064,0.056858039505261214,0.5656267306627284,168750
34027041605,4600,395,2786,0.08586956521739131,0.6056521739130435,159282
34027041606,3883,122,1862,0.031419005923255215,0.47952613958279683,110603
34027041701,6884,410,3191,0.05955839628123184,0.4635386403253922,84405
34027041702,2941,442,1656,0.15028901734104047,0.5630737844270656,88321
34027041704,5166,602,2539,0.11653116531165311,0.4914827719705768,89191
34027041705,1554,44,763,0.028314028314028315,0.49099099099099097,
34027041706,5664,625,2196,0.11034604519774012,0.3877118644067797,96799
34027041801,2744,161,768,0.058673469387755105,0.27988338192419826,89797
34027041802,5283,682,2261,0.1290933181904221,0.42797652848760176,101012
34027041803,5126,403,2352,0.07861880608661724,0.4588373000390168,174076
34027041901,5730,894,4389,0.15602094240837697,0.7659685863874346,124467
34027041902,5398,492,4037,0.09114486846980363,0.7478695813264172,132809
34027042000,4645,372,3419,0.08008611410118407,0.7360602798708289,129156
34027042100,4313,302,3316,0.07002086714583816,0.7688383955483422,126250
34027042200,5605,449,3775,0.08010704727921499,0.6735057983942908,143468
34027042301,2388,213,1887,0.08919597989949749,0.7902010050251256,132500
34027042302,3693,224,3051,0.060655293799079336,0.826157595450853,131683
34027042500,3567,331,3023,0.0927950658816933,0.8474908887019905,175909
34027042601,3496,532,2122,0.15217391304347827,0.6069794050343249,121442
34027042602,5592,272,3977,0.04864091559370529,0.7111945636623748,124375
34027042700,4331,271,3431,0.06257215423689678,0.7921957977372431,204917
34027042800,4877,251,4089,0.05146606520401886,0.8384252614312077,228882
34027042900,3947,706,3010,0.1788700278692678,0.7626045097542438,115500
34027043000,4609,725,3322,0.15730093295725753,0.720763723150358,144971
34027043100,3720,389,3016,0.10456989247311828,0.810752688172043,219125
34027043200,4543,362,3341,0.07968302883557121,0.7354171252476337,161250
34027043301,2710,439,1440,0.16199261992619926,0.5313653136531366,128665
34027043302,3659,205,3071,0.05602623667668762,0.8393003552883301,185347
34027043303,3735,450,2895,0.12048192771084337,0.7751004016064257,210833
34027043401,7568,1106,5828,0.14614164904862578,0.7700845665961945,171196
34027043402,5377,179,4591,0.03328993862748745,0.8538218337362842,207333
34027043500,3529,1860,654,0.5270614905072258,0.1853216208557665,64471
34027043601,3539,391,2797,0.11048318734105679,0.7903362531788641,117813
34027043602,2935,1224,1268,0.4170357751277683,0.4320272572402044,110682
34027043700,3739,158,2963,0.0422572880449318,0.7924578764375502,159659
34027043801,2792,190,1926,0.0680515759312321,0.6898280802292264,138042
34027043802,3469,1311,1990,0.37791870856154514,0.5736523493802248,92188
34027043900,4951,166,4025,0.033528580084831346,0.8129670773581095,189091
34027044000,5962,391,4366,0.0655820194565582,0.7323045957732305,205861
34027044101,2729,204,2228,0.07475265665078784,0.8164162696958593,199375
34027044102,5920,668,4738,0.11283783783783784,0.8003378378378379,138782
34027044200,3871,100,3465,0.025833118057349523,0.895117540687161,157750
34027044300,6587,1373,4506,0.20844086837710643,0.6840746925762866,90048
34027044401,4824,364,4102,0.07545605306799337,0.8503316749585407,138252
34027044403,5283,409,4293,0.07741813363619156,0.8126064735945485,153875
34027044404,4389,642,3395,0.14627477785372522,0.773524720893142,141063
34027044502,4183,881,2572,0.21061439158498685,0.614869710733923,119375
34027044503,2424,0,2214,0.0,0.9133663366336634,79654
34027044504,4267,1248,2274,0.29247715022263887,0.5329271150691353,123657
34027044601,4825,495,4181,0.10259067357512953,0.8665284974093265,118867
34027044602,5251,45,4783,0.00856979622928966,0.9108741192153875,109267
34027044701,4856,268,4230,0.05518945634266886,0.8710873146622735,104926
34027044702,5706,451,3876,0.07903960743077462,0.6792849631966351,121321
34027044800,7660,5549,866,0.7244125326370757,0.11305483028720627,64862
34027044900,5800,4013,1108,0.6918965517241379,0.1910344827586207,72180
34027045000,4958,3043,1186,0.6137555465913674,0.2392093586123437,68701
34027045100,7175,3845,2803,0.5358885017421603,0.39066202090592334,89056
34027045200,3976,1374,2062,0.3455734406438632,0.5186116700201208,100327
34027045300,4164,520,3222,0.12487992315081652,0.7737752161383286,74545
34027045402,5748,845,3586,0.14700765483646486,0.6238691718858733,97644
34027045403,3512,681,2640,0.19390660592255124,0.7517084282460137,89085
34027045404,2300,121,2059,0.052608695652173916,0.8952173913043479,96641
34027045501,5038,350,4259,0.06947201270345375,0.8453751488685987,145917
34027045503,3378,226,2763,0.06690349319123742,0.8179396092362344,161053
34027045504,4821,380,3843,0.07882182119892138,0.7971375233354075,118538
34027045603,5116,1011,2650,0.19761532447224395,0.517982799061767,93125
34027045701,6144,532,4803,0.08658854166666667,0.78173828125,191333
34027045703,4209,666,2622,0.15823235923022094,0.6229508196721312,211176
34027045704,5098,194,4305,0.03805413887799137,0.8444488034523342,196250
34027045804,5998,212,5070,0.035345115038346114,0.8452817605868623,219135
34027045901,1591,170,1324,0.10685103708359522,0.8321810182275299,126806
34027045903,3163,59,2970,0.018653177363262725,0.9389819791337338,149009
34027045904,4584,58,4080,0.012652705061082025,0.8900523560209425,191165
34027046000,3418,578,2435,0.16910473961380926,0.7124049151550614,74549
34027046103,6214,1027,4446,0.16527196652719664,0.7154811715481172,106492
34027046104,6044,1345,3970,0.22253474520185307,0.6568497683653209,105639
34027046107,3559,774,2040,0.21747681933127283,0.5731947176173082,68495
34027046108,4153,668,3215,0.16084758006260536,0.7741391764989164,80917
34027046109,2957,268,1684,0.090632397700372,0.569496110923233,153636
34027046110,5888,665,4120,0.11294157608695653,0.6997282608695652,154266
34027046201,6133,589,5078,0.09603782814283385,0.8279797815098646,134219
34027046202,3831,313,3129,0.08170190550770035,0.8167580266249022,163105
34027046297,2832,256,2476,0.0903954802259887,0.8742937853107344,190063
34027046298,5462,428,4729,0.07835957524716221,0.8658000732332479,149931
34027046400,4976,158,4361,0.0317524115755627,0.8764067524115756,179543
34027046500,7532,1829,4192,0.24283058948486458,0.556558682952735,120833
34029710101,2817,531,2207,0.18849840255591055,0.7834575789847356,100000
34029710102,1931,157,1704,0.08130502330398758,0.8824443293630243,109175
34029711100,4361,482,3695,0.11052510891997248,0.8472827333180463,98163
34029711200,4063,295,3671,0.07260644843711543,0.903519566822545,97230
34029711300,4037,266,3736,0.06589051275699777,0.9254396829328709,115750
34029711400,6378,793,5563,0.12433364691125745,0.872216995923487,99960
34029713000,4137,425,3183,0.10273144790911289,0.7693981145757796,73688
34029713100,6272,496,5559,0.07908163265306123,0.8863201530612245,86633
34029713201,2451,116,2166,0.04732762137902897,0.8837209302325582,94420
34029713202,3525,433,2948,0.12283687943262411,0.8363120567375887,89556
34029713203,5511,1058,3562,0.19197967700961713,0.6463436762837961,55337
34029713300,3516,68,3275,0.019340159271899887,0.9314562002275313,55467
34029713401,4850,647,3315,0.1334020618556701,0.6835051546391753,87750
34029713402,3448,231,2944,0.0669953596287703,0.8538283062645011,61441
34029713500,2761,179,2342,0.06483158275986961,0.8482433900760594,83674
34029713600,3592,588,2918,0.16369710467706014,0.8123608017817372,118287
34029713700,2561,68,2366,0.026552128074970715,0.9238578680203046,117348
